occurrence_no,pres_mode,preservation_quality,common_body_parts,abund_value,abund_unit,class,order,family,genus,taxon_environment,life_habit,diet,museum,collection_no,early_interval,late_interval,time_bins,age_max,age_min,age_median,age_uncer_range,lng,lat,occurrence_comments,cc,state,county,formation,stratgroup,member,zone,accepted_name,accepted_attr,accepted_rank,accepted_no,identified_name,identified_rank,identified_no,difference,ref_author,ref_pubyr,reference_no,collection_name,collection_subset,collection_aka,latlng_basis,latlng_precision,geogscale,geogcomments,paleomodel,geoplate,paleoage,paleolng,paleolat,paleomodel2,geoplate2,paleoage2,paleolng2,paleolat2,paleomodel3,geoplate3,paleoage3,paleolng3,paleolat3,cc.1,protected,stratscale,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,environment,tectonic_setting,assembl_comps,articulated_parts,associated_parts,rare_body_parts,feed_pred_traces,spatial_resolution,preservation_comments,collection_type,collection_methods,collectors,collection_dates,collection_comments,taxonomy_comments,composition,species,municipality,outcrop_details,outcrop_overview,source,ref
790525,body,,,1,individuals,Amphibia,Temnospondyli,Cochleosauridae,Chenoprosopus,"brackish,freshwater,terrestrial",amphibious,carnivore,,85337,Wolfcampian,,-,298.9,286.1,292.5,12.8,-106.673889,36.178612,"FMNH UC 669, 670 (type)",US,New Mexico,Rio Arriba,Abo/Cutler,,,,Chenoprosopus milleri,NA,species,139020,n. gen. Chenoprosopus n. sp. milleri,species,139020,,Mehl,1913,28944,Miller Bonebed,85339,Bone Quarry; Arroya de Agua; Poleo Creek,estimated from map,seconds,small collection,"1 mile ""above the confluence of the Poleo creek with the Puerco, and near the Mexican village of Arroya de Agua."" (Williston, 1916)\r\nApparently is what Williston (1916) calls the Poleo Creek a northwestern headstream of the Rio Puerco (see Williston & Case, 1913 p. 1 fig. 1, Carnegie Inst. Washington Publ. 181), however, in modern maps a southwestern headstream is designated as Poleo Creek. ",gplates,101,mid,-34.08,4.56,scotese,133,mid,-36.59,8.28,seton,not computable using this model,NA,NA,NA,US,FED,bed,"""same horizon"" as the Baldwin Bonebed (see coll. 80833)","""hard, dark brown clay""",claystone,brown,lithified,,terrestrial indet.,,macrofossils,,,,,,"""numerous isolated bones of Sphenacodon and Ophiacodon Marsh, together with a very perfect skeleton of the latter, were obtained"" (Williston, 1916)",taxonomic,"bulk,mechanical","S. W. Williston, E. C. Case, P. Miller",1911,"for details see Williston & Case (1913 p. 38, Carnegie Inst. Washington Publ. 181)",,phosphatic,NA,NA,NA,NA,NA,NA
790501,"adpression,charcoalification,coalified",,,NA,,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,"brackish,freshwater,terrestrial",amphibious,carnivore,,11165,Asselian,Sakmarian,-,298.9,290.1,294.5,8.8,-98.699997,33.683334,"spelled ""Trimerorachis insignis"" in the reference; ""not from quarry itself but from the general vicinity""",US,Texas,Archer,Nocona,Wichita,,,Trimerorhachis insignis,NA,species,90711,Trimerorhachis insignis,species,90711,,Sander,1987,4113,Geraldine Bonebed,NA,,estimated from map,minutes,small collection,Locality is around 3km (~2miles) east of the intersection of Highway 25 and another unnamed Highway.,gplates,101,mid,-30.37,-1.69,scotese,101,mid,-31.85,-4.17,seton,not computable using this model,NA,NA,NA,US,,group of beds,"The Geraldine Bonebed has been placed in the Nocona Formation, the old assignment to the Admiral Formation has been revised, as the Admiral is now restriced to a marine limestone and shale unit lying to the southwest of the same age as the Nocona.","gray, blocky to flaky and rarely laminated claystone grading downwards into yellow clays...Notable is the occurrence of small ""blebs"" of azurite and malachite staining on joint faces. Some layers of small clay pebbles are present",claystone,"grading,gray,yellow",,,"""floodplain""",,macrofossils,,,,,parautochthonous,"The gray-yellow color of the clays, the preservation of the wood and plant debris as coaly compression, andthe occurrence of copper minerals indicate a reducing environment of deposition.\r\n\r\nthe preservation of the wood and plant debris as coaly compressions (p. 226)",taxonomic,"selective quarrying,field collection",,,,,phosphatic,NA,NA,NA,NA,NA,NA
790500,"adpression,charcoalification,coalified",,,NA,,Amphibia,Temnospondyli,Zatracheidae,Zatrachys,"brackish,freshwater,terrestrial",amphibious,carnivore,,11165,Asselian,Sakmarian,-,298.9,290.1,294.5,8.8,-98.699997,33.683334,"no exact amount given; ""not from quarry itself but from the general vicinity""",US,Texas,Archer,Nocona,Wichita,,,Zatrachys,NA,genus,37056,Zatrachys sp.,genus,37056,,Sander,1987,4113,Geraldine Bonebed,NA,,estimated from map,minutes,small collection,Locality is around 3km (~2miles) east of the intersection of Highway 25 and another unnamed Highway.,gplates,101,mid,-30.37,-1.69,scotese,101,mid,-31.85,-4.17,seton,not computable using this model,NA,NA,NA,US,,group of beds,"The Geraldine Bonebed has been placed in the Nocona Formation, the old assignment to the Admiral Formation has been revised, as the Admiral is now restriced to a marine limestone and shale unit lying to the southwest of the same age as the Nocona.","gray, blocky to flaky and rarely laminated claystone grading downwards into yellow clays...Notable is the occurrence of small ""blebs"" of azurite and malachite staining on joint faces. Some layers of small clay pebbles are present",claystone,"grading,gray,yellow",,,"""floodplain""",,macrofossils,,,,,parautochthonous,"The gray-yellow color of the clays, the preservation of the wood and plant debris as coaly compression, andthe occurrence of copper minerals indicate a reducing environment of deposition.\r\n\r\nthe preservation of the wood and plant debris as coaly compressions (p. 226)",taxonomic,"selective quarrying,field collection",,,,,phosphatic,NA,NA,NA,NA,NA,NA
790492,"body,mold/impression",,,NA,,Amphibia,Temnospondyli,Eryopidae,Eryops,"brackish,freshwater,terrestrial",amphibious,carnivore,FMNH,85567,Leonardian,,-,286.1,273.01,279.555,13.09,-97.433334,36.349998,,US,Oklahoma,Noble,Wellington,Sumner,,,Eryops megacephalus,NA,species,70397,Eryops cf. megacephalus,species,70397,,Olson,1970,26635,"Perry site 6, bed 16",NA,"""swamp assemblage""",estimated from map,minutes,,"""about nine miles northwest of Perry, Logan County, Oklahoma, SE1/4 SE1/4 sec. 26 T. 23 N, R. 2 W""",gplates,101,mid,-27.41,1.27,scotese,101,mid,-26.07,3.9,seton,not computable using this model,NA,NA,NA,US,,bed,,"""Bed 16 consists of a grey to yellow and red shale, with occasional sandstone lenses. The shales have the highly leached appearance which is characteristic of swamp deposits from this time and contain selenite crystals.""","""shale""","gypsiferous,gray,red,yellow",,,mire/swamp,foreland basin,macrofossils,,,,,,,taxonomic,field collection,E. C. Olson,,,,phosphatic,NA,NA,NA,NA,NA,NA
790491,"body,mold/impression",,,NA,,Amphibia,Temnospondyli,Trimerorhachidae,Trimerorhachis,"brackish,freshwater,terrestrial",amphibious,carnivore,FMNH,85567,Leonardian,,-,286.1,273.01,279.555,13.09,-97.433334,36.349998,,US,Oklahoma,Noble,Wellington,Sumner,,,Trimerorhachis insignis,NA,species,90711,Trimerorhachis cf. insignis,species,90711,,Olson,1970,26635,"Perry site 6, bed 16",NA,"""swamp assemblage""",estimated from map,minutes,,"""about nine miles northwest of Perry, Logan County, Oklahoma, SE1/4 SE1/4 sec. 26 T. 23 N, R. 2 W""",gplates,101,mid,-27.41,1.27,scotese,101,mid,-26.07,3.9,seton,not computable using this model,NA,NA,NA,US,,bed,,"""Bed 16 consists of a grey to yellow and red shale, with occasional sandstone lenses. The shales have the highly leached appearance which is characteristic of swamp deposits from this time and contain selenite crystals.""","""shale""","gypsiferous,gray,red,yellow",,,mire/swamp,foreland basin,macrofossils,,,,,,,taxonomic,field collection,E. C. Olson,,,,phosphatic,NA,NA,NA,NA,NA,NA
790215,body,,,NA,,Amphibia,Temnospondyli,Konzhukoviidae,Konzhukovia,"brackish,freshwater,terrestrial",amphibious,carnivore,,85487,Urzhumian,,Wordian,266.9,264.28,265.59,2.62,54.468056,52.435555,skulls,RU,Orenburg,,Bolshekinelskaya,,,,Konzhukovia vetusta,NA,species,139086,Konzhukovia vetusta,species,357495,,Tverdokhlebov et al.,2005,14547,Novo-Nikolskoye 2,NA,"Novonikolskoye, Novonikol'skoye, locality 33 of Tverdokhlebov et al. (2005)",estimated from map,seconds,basin,"""Orenburg region, right bank of Malyi Uran River, 2 km downstream of Novo-\r\nNikolskoe village, Samara drainage basin"" (Tverdokhlebov et al., 2005)",gplates,302,mid,52.85,29.04,scotese,301,mid,49.34,27.81,seton,not computable using this model,NA,NA,NA,RU,,group of beds,,"""Poorly sorted, cross-bedded, speckled sandstone. Thickness 20 m.""",sandstone,"""cross stratification""",,,deltaic indet.,foreland basin,macrofossils,,,,,,,taxonomic,,,,,,phosphatic,NA,NA,NA,NA,NA,NA
790003,"body,permineralized",excellent,,1,individuals,Amphibia,Temnospondyli,NO_FAMILY_SPECIFIED,Georgenthalia,"brackish,freshwater,terrestrial",amphibious,carnivore,,80112,Artinskian,,Artinskian,290.1,283.5,286.8,6.6,10.618889,50.809723,MNG 11135 holotype,DE,Thuringia,Gotha,Tambach,Rotliegend,Tambach-Sandstein,,Georgenthalia clavinasica,NA,species,123084,n. gen. Georgenthalia n. sp. clavinasica,species,123084,,Anderson et al.,2008,27263,Bromacker Quarry (upper level of Tambach sandstone),NA,,based on nearby landmark,seconds,outcrop,"""...middle part of the Thuringian Forest near the village of Tambach-Dietharz and about 20 km south of the town of Gotha, central Germany.""",gplates,305,mid,21.71,7.41,scotese,305,mid,22.18,8.86,seton,not computable using this model,NA,NA,NA,DE,,group of beds,"""At the Bromacker quarry site are two superimposed stratigraphic successions that can be characterized by their facies associations and are referred to as the Lower Beds and Upper Beds (Eberth et al. 2000). All the vertebrates from the Bromacker quarry come from the Upper Beds [...]. The vertebrates are almost exclusively restricted to two [... horizons ...] which are separated by 50 cm in a stratigraphic interval of 1.2 m."" (Berman et al., 2001)\r\nThe Tambach Formation is of Artinskian age according to ""Stratigraphische Tabelle von Deutschland 2002"", however, a Kungurian age is proposed by Lützner (2006) in LITHOLEX stratigraphic online database [http://www.bgr.de/app/LithoLex/gesamt_ausgabe_neu.php5?id=25]","""massive, red-brown, very fine-grained sandstone and siltstone"" (Berman et al., 2001).\r\nFor further details see Eberth et al. (2000).",sandstone,"very fine,brown,red",lithified,,fluvial-lacustrine indet.,intramontane basin,macrofossils,,,,,,,taxonomic,"bulk,surface (in situ),field collection",Schäfer-Gotha,"1887, 1893","MNG = Museum der Natur, Gotha",,phosphatic,NA,NA,NA,NA,NA,NA
789986,body,,,1,individuals,Amphibia,Temnospondyli,Dissorophidae,Platyhystrix,"brackish,freshwater,terrestrial",ground dwelling,carnivore,MCZ,85479,Wolfcampian,,-,298.9,286.1,292.5,12.8,-108.035835,38.005554,MCZ 2982,US,Colorado,San Miguel,Cutler,,,,Platyhystrix rugosus,NA,species,194929,Platyhystrix rugosus,species,345923,,Lewis and Vaughn,1965,28872,Placerville Localities 7-10,NA,San Miguel Canyon,estimated from map,seconds,small collection,about 1.20 miles SE from Placerville; north wall of San Miguel Canyon; see map on p. C9 in Lewis & Vaughn (1965),gplates,101,mid,-33.86,6.67,scotese,133,mid,-36.39,10.39,seton,not computable using this model,NA,NA,NA,US,FED,group of beds,"about 550-620 feet below top of Cutler Fm.\r\n"" [...] the present [...] study [...] has convinced us that the age is Early Permian beyond all reasonable doubt, equivalent to that of the Moran, Putnam, and Admiral Formations of Texas."" (Lewis & Vaughn, 1965 p. C41). According to that statement the collection is of Wolfcampian age. \r\n","""In the Placerville area, the Cutler Formation is made up of interbedded, interlensing conglomerate, sandstone, siltstone, and shale. [...] The coarse clastic rock outcrops are generally a dark red to maroon, but they are gray to \r\ngreenish gray in some places. [...] Crossbedding is common. Torrential deposition took place, as shown by lateral gradation, interlensing, and interbed\r\nding between sandstone and conglomerate. No individual beds of conglomerate can be traced laterally for more than a few hundred feet. Finer grained micaceous sandstone, siltstone, and shale that weather to hematite red commonly contain bleached zones from 1 to 75 mm in diameter; these zones seemingly have organic centers. These finer clastics yielded almost all the fossil vertebrates; they contain many mud cracks and raindrop and other impressions including footprints."" (Lewis & Vaughn, 1965 p. C5)","""siliciclastic""","desiccation cracks,very fine,fine,micaceous,red",,,fluvial-lacustrine indet.,,macrofossils,,,,,,,taxonomic,"bulk,field collection",,,,,phosphatic,NA,NA,NA,NA,NA,NA
789984,body,,,1,individuals,Amphibia,Temnospondyli,Eryopidae,Eryops,"brackish,freshwater,terrestrial",amphibious,carnivore,"MCZ,USNM",85478,Wolfcampian,,-,298.9,286.1,292.5,12.8,-108.042221,38.006111,MCZ 2980,US,Colorado,San Miguel,Cutler,,,,Eryops grandis,NA,species,345657,Eryops cf. grandis,species,345659,,Lewis and Vaughn,1965,28872,Placerville Localities 5 + 6,NA,San Miguel Canyon,estimated from map,seconds,small collection,about 1 mile SE from Placerville; north wall of San Miguel Canyon; see map on p. C9 in Lewis & Vaughn (1965),gplates,101,mid,-33.87,6.68,scotese,133,mid,-36.4,10.4,seton,not computable using this model,NA,NA,NA,US,FED,group of beds,"about 860-885 feet below top of Cutler Fm.\r\n"" [...] the present [...] study [...] has convinced us that the age is Early Permian beyond all reasonable doubt, equivalent to that of the Moran, Putnam, and Admiral Formations of Texas."" (Lewis & Vaughn, 1965 p. C41). According to that statement the collection is of Wolfcampian age. \r\n","""In the Placerville area, the Cutler Formation is made up of interbedded, interlensing conglomerate, sandstone, siltstone, and shale. [...] The coarse clastic rock outcrops are generally a dark red to maroon, but they are gray to \r\ngreenish gray in some places. [...] Crossbedding is common. Torrential deposition took place, as shown by lateral gradation, interlensing, and interbed\r\nding between sandstone and conglomerate. No individual beds of conglomerate can be traced laterally for more than a few hundred feet. Finer grained micaceous sandstone, siltstone, and shale that weather to hematite red commonly contain bleached zones from 1 to 75 mm in diameter; these zones seemingly have organic centers. These finer clastics yielded almost all the fossil vertebrates; they contain many mud cracks and raindrop and other impressions including footprints."" (Lewis & Vaughn, 1965 p. C5)","""siliciclastic""","desiccation cracks,very fine,fine,micaceous,red",,,fluvial-lacustrine indet.,,macrofossils,,,,,,,taxonomic,"bulk,field collection",,,,,phosphatic,NA,NA,NA,NA,NA,NA
789968,body,,,1,individuals,Amphibia,Temnospondyli,Trematopidae,Phonerpeton,"brackish,freshwater,terrestrial",ground dwelling,carnivore,MCZ,79162,Wolfcampian,,-,298.9,286.1,292.5,12.8,-98.650002,33.583332,"see Olson (1941). MCZ 1419 (Holotype: skull). Discovered in Archer City bonebed 1 (Sander, 1989; Dilkes, 1990)",US,Texas,Archer,Archer City,Wichita,,,Phonerpeton pricei,NA,species,230701,Acheloma n. sp. pricei,species,230701,recombined as,Sander,1989,5743,Archer City Bonebed 1 (Putnam Fm.),NA,"Locality IIIf (Romer & Price, 1940)",estimated from map,minutes,local area,About one mile southwest of Archer City.,gplates,101,mid,-30.06,-1.27,scotese,101,mid,-28.94,0.79,seton,not computable using this model,NA,NA,NA,US,,formation,"The former Putnam Formation corresponds to the upper part of the Archer City Formation (see Fig. 2 in Sander, 1989)",,not reported,,,,terrestrial indet.,foreland basin,macrofossils,,,,,,,taxonomic,survey of museum collection,,,,,phosphatic,NA,NA,NA,NA,NA,NA
789967,body,,,1,individuals,Amphibia,Temnospondyli,Trematopidae,Acheloma,"brackish,freshwater,terrestrial",ground dwelling,carnivore,MCZ,79162,Wolfcampian,,-,298.9,286.1,292.5,12.8,-98.650002,33.583332,"see Olson, 1941",US,Texas,Archer,Archer City,Wichita,,,Acheloma cumminsi,NA,species,81713,Acheloma cumminsi,species,81713,,Sander,1989,5743,Archer City Bonebed 1 (Putnam Fm.),NA,"Locality IIIf (Romer & Price, 1940)",estimated from map,minutes,local area,About one mile southwest of Archer City.,gplates,101,mid,-30.06,-1.27,scotese,101,mid,-28.94,0.79,seton,not computable using this model,NA,NA,NA,US,,formation,"The former Putnam Formation corresponds to the upper part of the Archer City Formation (see Fig. 2 in Sander, 1989)",,not reported,,,,terrestrial indet.,foreland basin,macrofossils,,,,,,,taxonomic,survey of museum collection,,,,,phosphatic,NA,NA,NA,NA,NA,NA
789966,body,,,NA,,Amphibia,Temnospondyli,Zatracheidae,Zatrachys,"brackish,freshwater,terrestrial",amphibious,carnivore,MCZ,79162,Wolfcampian,,-,298.9,286.1,292.5,12.8,-98.650002,33.583332,"""fragments""",US,Texas,Archer,Archer City,Wichita,,,Zatrachys serratus,NA,species,255221,Zatrachys serratus,species,255221,,Sander,1989,5743,Archer City Bonebed 1 (Putnam Fm.),NA,"Locality IIIf (Romer & Price, 1940)",estimated from map,minutes,local area,About one mile southwest of Archer City.,gplates,101,mid,-30.06,-1.27,scotese,101,mid,-28.94,0.79,seton,not computable using this model,NA,NA,NA,US,,formation,"The former Putnam Formation corresponds to the upper part of the Archer City Formation (see Fig. 2 in Sander, 1989)",,not reported,,,,terrestrial indet.,foreland basin,macrofossils,,,,,,,taxonomic,survey of museum collection,,,,,phosphatic,NA,NA,NA,NA,NA,NA
789965,body,,,NA,,Amphibia,Temnospondyli,Eryopidae,Eryops,"brackish,freshwater,terrestrial",amphibious,carnivore,MCZ,79162,Wolfcampian,,-,298.9,286.1,292.5,12.8,-98.650002,33.583332,"""fragments""",US,Texas,Archer,Archer City,Wichita,,,Eryops megacephalus,NA,species,70397,Eryops megacephalus,species,70397,,Sander,1989,5743,Archer City Bonebed 1 (Putnam Fm.),NA,"Locality IIIf (Romer & Price, 1940)",estimated from map,minutes,local area,About one mile southwest of Archer City.,gplates,101,mid,-30.06,-1.27,scotese,101,mid,-28.94,0.79,seton,not computable using this model,NA,NA,NA,US,,formation,"The former Putnam Formation corresponds to the upper part of the Archer City Formation (see Fig. 2 in Sander, 1989)",,not reported,,,,terrestrial indet.,foreland basin,macrofossils,,,,,,,taxonomic,survey of museum collection,,,,,phosphatic,NA,NA,NA,NA,NA,NA
789770,body,,,NA,,Amphibia,Temnospondyli,Plagiosauridae,Plagioscutum,"brackish,freshwater,terrestrial",amphibious,carnivore,PIN,79970,Ladinian,,Ladinian,242,237,239.5,5,55.645,52.405556,,RU,Bashkortostan,,Bukobay,,,Berdyankian,Plagioscutum caspiense,NA,species,169913,Plagioscutum caspiense,species,169913,,Tverdokhlebov et al.,2003,28844,Starokoltaevo I (Locality 8),NA,Koltayevo I,estimated from map,seconds,local area,"""Bashkortostan. 10 km NE of Oktyabrsky town, right bank of the Bolshoy Yushatir\r\nRiver (Sakmara drainage basin)""",gplates,302,mid,59,43.46,scotese,301,mid,40.14,36.03,seton,not computable using this model,NA,NA,NA,RU,,,Bukobay Gorizont is considered by Shishkin et al. (2000) to be Ladinian in age and approximately equivalent to the Lettenköhle of Germany; overlies the Donguz Gorizont\r\nBukobay is the characteristic assemblage for the Berdyankian Land-Vertebrate Faunachron (LVF) (see Lucas 2010),"""Grey, medium-grained sandstone""",sandstone,"medium,gray",,,"""channel""",foreland basin,macrofossils,,,,,,,taxonomic,,,,,"The material from Starokoltaevo I (Bukobay Svita, Ladinian) and Starokoltaevo III (Donguz Svita, Anisian) seems to have been confused in several publications - here the assignments in Tverdokhlebov et al. (2003) are followed. \r\n\r\nShishkin et al. (2000) list the holotype material of Plagiosternum paraboliceps as being from Starokoltaevo I; however, this appears to be an error because they also list this taxon as coming from the Bukobay Gorizont. Furthermore they list Plagiosternum danilovi as from Statokoltaevo IV, but this also appears to be in error; Plagiosternum danilovi is listed as from Starokoltaevo I by Tverdokhlebov et al. (2003)\r\n\r\nThe records of Chalishevia & Energosuchus were listed as Starkoltaevo III by Gower & Sennikov (2000) but this appears to be in error \r\n\r\nRecords of Elephantosaurus and Elatosaurus were listed as Starkoltaevo III by Battail & Surkov (2000)",phosphatic,NA,NA,NA,NA,NA,NA
